file,sha256,regime,score,person_frac,license,license_version,license_url,title,creator,creator_url,source,landing_url,image_url,attribution,openverse_id,query,L_p01,L_p50,L_p99,shadow_frac,shadow_a,shadow_b,mid_a,mid_b,high_a,high_b,sat_mean
0129_day_82d6256b.jpg,878233fe14a9b6908c6a0afb7eb921713a4225a6b09ded9fce8108f21649db74,day,0.5285,0.174,by,2.0,https://creativecommons.org/licenses/by/2.0/,More Business Attire 1,hosiery_advocate,https://www.flickr.com/photos/23958111@N00,flickr,https://www.flickr.com/photos/23958111@N00/308140796,https://live.staticflickr.com/115/308140796_c3bd52b65c.jpg,"""More Business Attire 1"" by hosiery_advocate, CC BY 2.0, via flickr",82d6256b-1759-400e-b6cf-12f4b54661b8,street portrait city daylight,1.179,50.128,95.275,0.2,-1.544,0.657,-3.324,0.332,-4.392,-2.409,0.307
0130_day_324c1b6a.jpg,0271e7276fa8aca770d6aa6e4e72404f728888d65b966f38d8c2b2e8d2a4ea3e,day,0.5276,0.188,by,2.0,https://creativecommons.org/licenses/by/2.0/,"Luna Smiles, Sigma DP2s",soelin,https://www.flickr.com/photos/29953239@N07,flickr,https://www.flickr.com/photos/29953239@N07/4849597607,https://live.staticflickr.com/4136/4849597607_14c6fe66b6_b.jpg,"""Luna Smiles, Sigma DP2s"" by soelin, CC BY 2.0, via flickr",324c1b6a-0133-4d37-904d-2fec22763df2,urban portrait evening,4.041,39.993,89.709,0.268,0.99,3.009,2.913,7.041,3.893,11.211,0.212
0131_day_a26dbda7.jpg,7e86b4a190f3e0cc1b737956ccc1e8723a9257fb7728411e59bcf13d911f258b,day,0.5275,0.625,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Abuja Boys,Mark Fischer,https://www.flickr.com/photos/80854685@N08,flickr,https://www.flickr.com/photos/80854685@N08/16520361867,https://live.staticflickr.com/65535/16520361867_f19b830857_b.jpg,"""Abuja Boys"" by Mark Fischer, CC BY-SA 2.0, via flickr",a26dbda7-1348-4f5e-b75a-07489014c840,environmental portrait street,1.625,61.287,78.712,0.22,3.407,7.964,3.502,23.868,-2.147,13.292,0.348
0132_day_ed72ada6.jpg,a4c3dd9bb6b2b313a93a03bc15d75cadf16a3ad566e7d7d75811f2f672a93ad8,day,0.5267,0.578,by,2.0,https://creativecommons.org/licenses/by/2.0/,Watching a Parade,dok1,https://www.flickr.com/photos/51096110@N00,flickr,https://www.flickr.com/photos/51096110@N00/3435760811,https://live.staticflickr.com/3308/3435760811_0d52637daf.jpg,"""Watching a Parade"" by dok1, CC BY 2.0, via flickr",ed72ada6-c973-4afd-a8bf-36bb9f8ca927,seoul street portrait,5.464,47.787,95.145,0.128,-0.918,0.87,-1.386,1.407,-0.714,0.694,0.026
0133_night_71d716b6.jpg,aa1abf2e8e64d45548110f1a2de6d2b941b180fcdc9389d6547cc890b4d262f2,night,0.5266,0.367,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,South Yarra local,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5270158301,https://live.staticflickr.com/5282/5270158301_07b0901fc1.jpg,"""South Yarra local"" by colinlogan, CC BY-SA 2.0, via flickr",71d716b6-3143-434d-b50e-75d4a7f58b87,street portrait stranger,0.0,17.761,97.891,0.61,-2.019,3.432,1.664,7.465,-0.991,-2.858,0.233
0134_day_383fde5f.jpg,3cd041c3f215643a5af5111f94d3c0364cdb1b6935df8b65ef3e87478cdfdb9a,day,0.5262,0.333,by,2.0,https://creativecommons.org/licenses/by/2.0/,6437-1,i.gorshkov,https://www.flickr.com/photos/134661509@N08,flickr,https://www.flickr.com/photos/134661509@N08/25114342488,https://live.staticflickr.com/4528/25114342488_64458181e4_b.jpg,"""6437-1"" by i.gorshkov, CC BY 2.0, via flickr",383fde5f-2e67-4384-86e2-ba83b6d36ab5,street portrait night neon,0.04,45.119,96.997,0.366,2.25,-7.069,1.471,-6.909,1.12,6.625,0.425
0135_night_4ff04c40.jpg,f6ea26dbb2f23f39ed5bbbc2dd91f8c21ae49725ad1b46bc9151b616ac1612cd,night,0.5261,0.294,by,2.0,https://creativecommons.org/licenses/by/2.0/,Twin walkers,louisbavent,https://www.flickr.com/photos/134047146@N03,flickr,https://www.flickr.com/photos/134047146@N03/21303844165,https://live.staticflickr.com/746/21303844165_eb86dc49bf_b.jpg,"""Twin walkers"" by louisbavent, CC BY 2.0, via flickr",4ff04c40-1c4d-4056-ae85-f61fda97fbd5,seoul street portrait,0.274,21.704,91.996,0.518,-0.0,0.0,-0.001,0.002,-0.002,0.004,0.0
0136_night_0daf181d.jpg,b3eb73075e3f226839a6fb3b0a4d5d641342ca59b20d00616d0fe7f98dedfb6a,night,0.5258,0.469,by,2.0,https://creativecommons.org/licenses/by/2.0/,Summer Start,vonSchnauzer,https://www.flickr.com/photos/38027221@N08,flickr,https://www.flickr.com/photos/38027221@N08/3672814850,https://live.staticflickr.com/2561/3672814850_cf8f555148.jpg,"""Summer Start"" by vonSchnauzer, CC BY 2.0, via flickr",0daf181d-d7b5-4ca5-bf1e-46e95a12a0fb,street portrait bokeh,2.331,21.891,96.125,0.534,2.485,1.883,13.962,12.343,-11.045,-6.817,0.384
0137_night_2b569e10.jpg,275fb1a4df990f98493b3003abc87ea8896d7ea2e3980c447f587a825dff2109,night,0.5255,0.626,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,Asian Amateur Tiffany - Sexy Nighttime City Street Portrait,tiffanyartistmodel,https://www.flickr.com/photos/194724223@N02,flickr,https://www.flickr.com/photos/194724223@N02/55232815641,https://live.staticflickr.com/65535/55232815641_de8fbe45d6_b.jpg,"""Asian Amateur Tiffany - Sexy Nighttime City Street Portrait"" by tiffanyartistmodel, CC0 1.0, via flickr",2b569e10-c99e-4613-8d54-edeeb045b264,hong kong portrait night,6.431,23.182,95.773,0.539,3.265,5.405,8.518,17.525,-3.343,2.582,0.388
0138_day_a5a9030b.jpg,627182e0db546879aa8f718b218d72f2156ee985860037707a15f27b1161786f,day,0.5236,0.234,by,2.0,https://creativecommons.org/licenses/by/2.0/,DSC_0602,FashionbyHe,https://www.flickr.com/photos/49795400@N08,flickr,https://www.flickr.com/photos/49795400@N08/9351941646,https://live.staticflickr.com/5547/9351941646_c8211b0406_b.jpg,"""DSC_0602"" by FashionbyHe, CC BY 2.0, via flickr",a5a9030b-ac9d-4a80-a8f2-8392759bb3c3,street portrait city daylight,10.743,55.484,73.256,0.049,2.358,-0.809,2.758,2.974,1.707,6.008,0.167
0139_day_e61c8802.jpg,6f4709361d121b433a19eabc15463c174233fd085a41391551226b57d12b6a72,day,0.5228,0.353,by,2.0,https://creativecommons.org/licenses/by/2.0/,redvers bailey,abbilder,https://www.flickr.com/photos/21617436@N00,flickr,https://www.flickr.com/photos/21617436@N00/16350442915,https://live.staticflickr.com/7491/16350442915_e90bd48cf3_b.jpg,"""redvers bailey"" by abbilder, CC BY 2.0, via flickr",e61c8802-21c4-44b8-9e5a-9f26fa6dbfea,night market portrait,1.097,66.19,91.242,0.119,-0.17,0.47,-0.395,1.082,-0.358,0.977,0.015
0140_day_649ee81a.jpg,f60657052394ec3c32f72306ad5b41f39c8cc6a73f96eaad58fa37c849aef41c,day,0.5222,0.589,by,2.0,https://creativecommons.org/licenses/by/2.0/,On Deck,Michel Curi,https://www.flickr.com/photos/119886413@N05,flickr,https://www.flickr.com/photos/119886413@N05/22188605269,https://live.staticflickr.com/5632/22188605269_64f535ab56_b.jpg,"""On Deck"" by Michel Curi, CC BY 2.0, via flickr",649ee81a-ccd0-48de-b2d1-d1654b9ec6ca,portrait neon lights street,0.274,42.882,90.808,0.355,4.711,-4.258,2.736,5.9,3.37,5.428,0.377
0141_day_baf6af8c.jpg,1437a8c36713bdd14d7b43da61262033f4e14480fb1ca39a90072121a99826ae,day,0.5222,0.482,by,2.0,https://creativecommons.org/licenses/by/2.0/,I want to sleep...right here :),Bev Goodwin,https://www.flickr.com/photos/37390607@N02,flickr,https://www.flickr.com/photos/37390607@N02/10111955836,https://live.staticflickr.com/3787/10111955836_f8378c18ce_b.jpg,"""I want to sleep...right here :)"" by Bev Goodwin, CC BY 2.0, via flickr",baf6af8c-cb2d-4594-be4b-29fa53ba2fdc,street portrait bokeh,7.74,63.223,100.0,0.076,-0.001,0.001,-0.001,0.003,-0.002,0.004,0.0
0142_night_bec4112b.jpg,2d11d40ed9e6a70cc8d9b386ef2c22ad0a294d52afec8111710e0a58f5231183,night,0.5205,0.214,by,2.0,https://creativecommons.org/licenses/by/2.0/,The End,DaveFayram,https://www.flickr.com/photos/9511824@N05,flickr,https://www.flickr.com/photos/9511824@N05/4315637414,https://live.staticflickr.com/4018/4315637414_51c1a55d1a_b.jpg,"""The End"" by DaveFayram, CC BY 2.0, via flickr",bec4112b-8c0f-4528-a72b-b0cfe5e3bbac,environmental portrait street,0.392,14.565,93.736,0.703,2.486,2.866,5.419,10.97,1.473,8.858,0.329
0143_night_7aacce49.jpg,78a10bee801c0c9bce7eb15c2eea40fb1d949d99b212dac5d41f8e996e9f692d,night,0.5204,0.889,by,2.0,https://creativecommons.org/licenses/by/2.0/,A baby full of mischief!,VinothChandar,https://www.flickr.com/photos/44345361@N06,flickr,https://www.flickr.com/photos/44345361@N06/6812259824,https://live.staticflickr.com/7067/6812259824_389d6b1e66_b.jpg,"""A baby full of mischief!"" by VinothChandar, CC BY 2.0, via flickr",7aacce49-4336-4269-b29b-5b4dec07725f,street portrait bokeh,0.0,21.247,97.579,0.532,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0144_day_affa2f27.jpg,520ce4d0b9afda8aa961d2c9d306b94f77fef088f2855de89bc405ab97001532,day,0.5203,0.298,by,2.0,https://creativecommons.org/licenses/by/2.0/,Environmental Street Portrait | Chow Kit Wet Market | Feb 2014,Johnragai-Moment Catcher,https://www.flickr.com/photos/40642065@N06,flickr,https://www.flickr.com/photos/40642065@N06/12531896263,https://live.staticflickr.com/7302/12531896263_3247233632_b.jpg,"""Environmental Street Portrait | Chow Kit Wet Market | Feb 2014"" by Johnragai-Moment Catcher, CC BY 2.0, via flickr",affa2f27-4ac8-494d-9dc1-c0251e1de1b7,environmental portrait street,1.919,46.032,100.0,0.325,-0.0,0.001,-0.001,0.003,-0.002,0.004,0.0
0145_night_d5fb75d6.jpg,1cbccd5c8c5ca149467b8cf0f952116aff8d854af61fab28ffd5feb8a1bb01c5,night,0.5203,0.342,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Gothic lolita,colinlogan,https://www.flickr.com/photos/24918835@N03,flickr,https://www.flickr.com/photos/24918835@N03/5491490194,https://live.staticflickr.com/5058/5491490194_7149c33008.jpg,"""Gothic lolita"" by colinlogan, CC BY-SA 2.0, via flickr",d5fb75d6-4908-48db-93ce-6f86d6c5662f,street portrait stranger,0.0,21.999,99.655,0.516,0.713,-0.778,1.167,5.018,-0.459,2.356,0.186
0146_day_4ae4cc43.jpg,a3911f071903a189be5e8330a05c4286968bc247c2a5f24b802401bff9206fd7,day,0.5188,0.875,by,2.0,https://creativecommons.org/licenses/by/2.0/,IMG_0011,dennis,https://www.flickr.com/photos/41894190608@N01,flickr,https://www.flickr.com/photos/41894190608@N01/11619854096,https://live.staticflickr.com/5478/11619854096_16ca205b69_b.jpg,"""IMG_0011"" by dennis, CC BY 2.0, via flickr",4ae4cc43-be88-4569-9620-4cc5177b3a13,seoul street portrait,0.0,39.453,100.0,0.362,2.172,1.7,4.178,2.564,0.688,-1.985,0.3
0147_day_a892b083.jpg,a9cd2375fc8457df1c9ffbd145c92a7c69692d6c1d3e6d8cc4e3ff1f241888d1,day,0.5174,0.179,by,2.0,https://creativecommons.org/licenses/by/2.0/,"Lotte World, Seoul, South Korea",Jirka Matousek,https://www.flickr.com/photos/28415633@N00,flickr,https://www.flickr.com/photos/28415633@N00/8377995980,https://live.staticflickr.com/8230/8377995980_0583c2fded_b.jpg,"""Lotte World, Seoul, South Korea"" by Jirka Matousek, CC BY 2.0, via flickr",a892b083-1d58-43e9-ade4-2a3795727150,seoul street portrait,3.056,53.751,99.753,0.185,1.433,-2.698,7.046,20.64,-0.119,8.588,0.408
0148_day_15a424a8.jpg,739da607e3f253a0875c2495bc53fb0f4c12082eba5816d09fdd4ad229f83ab5,day,0.5165,0.061,by,2.0,https://creativecommons.org/licenses/by/2.0/,Morning News,Johnragai-Moment Catcher,https://www.flickr.com/photos/40642065@N06,flickr,https://www.flickr.com/photos/40642065@N06/11962364084,https://live.staticflickr.com/5478/11962364084_e1f559827e_b.jpg,"""Morning News"" by Johnragai-Moment Catcher, CC BY 2.0, via flickr",15a424a8-833f-446b-9558-963de49d3560,environmental portrait street,0.0,62.843,100.0,0.202,-0.0,0.0,-0.001,0.003,-0.002,0.004,0.0
0149_day_4fac0784.jpg,20432881392c8d17c9ddb897f15330cabf3e001a6e3ebace12154f9b5d3bf83b,day,0.5148,0.311,by,2.0,https://creativecommons.org/licenses/by/2.0/,Haruna,Zyan,https://www.flickr.com/photos/14642469@N00,flickr,https://www.flickr.com/photos/14642469@N00/5017353162,https://live.staticflickr.com/4133/5017353162_d21947d4a0_b.jpg,"""Haruna"" by Zyan, CC BY 2.0, via flickr",4fac0784-3c95-4d82-9df0-14aa81f11c8d,seoul street portrait,2.742,73.312,98.272,0.212,-0.001,0.001,-0.001,0.003,-0.002,0.004,0.0
